id;sub_district_id;name;postal_code;created_at;updated_at
"11.06.20.2005";11.06.20;Klieng Muria;23373;;
"11.06.20.2006";11.06.20;Lam Bada Lhok;23373;;
"11.06.20.2007";11.06.20;Lampineung;23373;;
"11.06.20.2008";11.06.20;Lam Asan;23373;;
"11.06.20.2009";11.06.20;Labuy;23373;;
"11.06.20.2010";11.06.20;Lam Ujong;23373;;
"11.06.20.2011";11.06.20;Klieng Cot Aron;23373;;
"11.06.20.2012";11.06.20;Cot Paya;23373;;
"11.06.20.2013";11.06.20;Miruk Lam Reudep;23373;;
"11.06.23.2001";11.06.23;Cot Puklat;23360;;
"11.06.23.2002";11.06.23;Lamme;23360;;
"11.06.23.2003";11.06.23;Meulayo;23360;;
"11.06.23.2004";11.06.23;Lam Siem;23360;;
"11.06.23.2005";11.06.23;Cot Geundreut;23360;;
"11.06.23.2006";11.06.23;Paya Ue;23360;;
"11.06.23.2007";11.06.23;Cot Mon Raya;23360;;
"11.06.23.2008";11.06.23;Cot Meulangeun;23360;;
"11.06.23.2009";11.06.23;Cot Madhi;23360;;
"11.06.23.2010";11.06.23;Bueng Sidom;23360;;
"11.06.23.2011";11.06.23;Cot Karieng;23360;;
"11.06.23.2012";11.06.23;Gampong Blang;23360;;
"11.06.23.2013";11.06.23;Cot Malem;23360;;
"11.06.23.2014";11.06.23;Cot Rumpun;23360;;
"11.06.23.2015";11.06.23;Cot Hoho;23360;;
"11.06.23.2016";11.06.23;Cot Jambo;23360;;
"11.06.23.2017";11.06.23;Cot Nambak;23360;;
"11.06.23.2018";11.06.23;Bueng Pageu;23360;;
"11.06.23.2019";11.06.23;Cot Sayun;23360;;
"11.06.23.2020";11.06.23;Teupin Batee;23360;;
"11.06.23.2021";11.06.23;Cot Leuot;23360;;
"11.06.23.2022";11.06.23;Cot Bagie;23360;;
"11.06.23.2023";11.06.23;Kayee Kunyet;23360;;
"11.06.23.2024";11.06.23;Cot Mancang;23360;;
"11.06.23.2025";11.06.23;Empee Bata;23360;;
"11.06.23.2026";11.06.23;Data Makmur;23360;;
"11.06.07.2001";11.06.07;Lampeuneurut Ujong Blang;23352;;
"11.06.07.2002";11.06.07;Lampeuneurut Gampong;23352;;
"11.06.07.2003";11.06.07;Lamreung;23352;;
"11.06.07.2004";11.06.07;Lamcot;23352;;
"11.06.07.2005";11.06.07;Lam Blang Trieng;23352;;
"11.06.07.2006";11.06.07;Lam Blang Mayang;23352;;
"11.06.07.2007";11.06.07;Bayu;23352;;
"11.06.07.2008";11.06.07;Lagang;23352;;
"11.06.07.2009";11.06.07;Lamsiteh;23352;;
"11.06.07.2010";11.06.07;Lamkawe;23352;;
"11.06.07.2011";11.06.07;Lheu Blang;23352;;
"11.06.07.2012";11.06.07;Payaroh;23352;;
"11.06.07.2013";11.06.07;Lamsidaya;23352;;
"11.06.07.2014";11.06.07;Kuta Karang;23352;;
"11.06.07.2015";11.06.07;Leu Geu;23352;;
"11.06.07.2016";11.06.07;Lampeuneun;23352;;
"11.06.07.2017";11.06.07;Lamtheun;23352;;
"11.06.07.2018";11.06.07;Deunong;23352;;
"11.06.07.2019";11.06.07;Tingkuem;23352;;
"11.06.07.2020";11.06.07;Kandang;23352;;
"11.06.07.2021";11.06.07;Lam Bheu;23352;;
"11.06.07.2022";11.06.07;Daroy Kameu;23352;;
"11.06.07.2023";11.06.07;Geundrieng;23352;;
"11.06.07.2024";11.06.07;Garot;23352;;
"11.06.07.2025";11.06.07;Pasheu Beutong;23352;;
"11.06.07.2026";11.06.07;Lampasi Engking;23352;;
"11.06.07.2027";11.06.07;Jeumpet Ajun;23352;;
"11.06.07.2028";11.06.07;Gue Gajah;23352;;
"11.06.07.2029";11.06.07;Leu Ue;23352;;
"11.06.07.2030";11.06.07;Ulee Lueng;23352;;
"11.06.07.2031";11.06.07;Punie;23352;;
"11.06.07.2032";11.06.07;Ulee Tuy;23352;;
"11.06.19.2001";11.06.19;Lhang;23350;;
"11.06.19.2002";11.06.19;Biluy;23350;;
"11.06.19.2003";11.06.19;Lambatee;23350;;
"11.06.19.2004";11.06.19;Lamkunyet;23350;;
"11.06.19.2005";11.06.19;Lamtadok;23350;;
"11.06.19.2006";11.06.19;Neusok;23350;;
"11.06.19.2007";11.06.19;Turam;23350;;
"11.06.19.2008";11.06.19;Tubaluy;23350;;
"11.06.19.2009";11.06.19;Blang Kiree;23350;;
"11.06.19.2010";11.06.19;Manee Dayah;23350;;
"11.06.19.2011";11.06.19;Lamsod;23350;;
"11.06.19.2012";11.06.19;Lambleut;23350;;
"11.06.19.2013";11.06.19;Empee Trieng;23350;;
"11.06.19.2014";11.06.19;Lambaro Biluy;23350;;
"11.06.12.2001";11.06.12;Angan;23374;;
"11.06.12.2002";11.06.12;Lam Peudaya;23374;;
"11.06.12.2003";11.06.12;Lambada Peukan;23374;;
"11.06.12.2004";11.06.12;Lambiheu La;23374;;
"11.06.12.2005";11.06.12;Lambaro Sukon;23374;;
"11.06.12.2006";11.06.12;Miruek Taman;23374;;
"11.06.12.2007";11.06.12;Suleue;23374;;
"11.06.12.2008";11.06.12;Gampong Cot;23374;;
"11.06.12.2009";11.06.12;Gampong Blang;23374;;
"11.06.12.2010";11.06.12;Lampuja;23374;;
"11.06.12.2011";11.06.12;Tanjung Deah;23374;;
"11.06.12.2012";11.06.12;Limpok;23374;;
"11.06.12.2013";11.06.12;Lampuuk;23374;;
"11.06.12.2014";11.06.12;Lam Ujong;23374;;
"11.06.12.2015";11.06.12;Lam Gawe;23374;;
"11.06.12.2016";11.06.12;Berabung;23374;;
"11.06.12.2017";11.06.12;Lamtimpeung;23374;;
"11.06.12.2018";11.06.12;Tungkop;23374;;
"11.06.12.2019";11.06.12;Tanjong Seulamat;23374;;
"11.06.12.2020";11.06.12;Lamkeunung;23374;;
"11.06.12.2021";11.06.12;Lam Duroy;23374;;
"11.06.12.2022";11.06.12;Lam Klat;23374;;
"11.06.12.2023";11.06.12;Lambiheu Siem;23374;;
"11.06.12.2024";11.06.12;Lambitra;23374;;
"11.06.12.2025";11.06.12;Lie Eue;23374;;
"11.06.12.2026";11.06.12;Krueng Kalee;23374;;
"11.06.12.2027";11.06.12;Lam Asan;23374;;
"11.06.12.2028";11.06.12;Lam Reh;23374;;
"11.06.12.2029";11.06.12;Siem;23374;;
"11.06.03.2001";11.06.03;Reukih Dayah;23363;;
"11.06.03.2002";11.06.03;Indrapuri;23363;;
"11.06.03.2003";11.06.03;Lam Leubok;23363;;
"11.06.03.2004";11.06.03;Empee Ara;23363;;
"11.06.03.2005";11.06.03;Limo Blang;23363;;
"11.06.03.2006";11.06.03;Limo Mesjid;23363;;
"11.06.03.2007";11.06.03;Limo Lamleuweung;23363;;
"11.06.03.2008";11.06.03;Lheue;23363;;
"11.06.03.2009";11.06.03;Meusale;23363;;
"11.06.03.2010";11.06.03;Cureh;23363;;
"11.06.03.2011";11.06.03;Cot Kareung;23363;;
"11.06.03.2012";11.06.03;Lamlung;23363;;
"11.06.03.2013";11.06.03;Meureu Ulee Titie;23363;;
"11.06.03.2014";11.06.03;Meureu Bueng-U;23363;;
"11.06.03.2015";11.06.03;Mureu Baro;23363;;
"11.06.03.2016";11.06.03;Meureu Lamglumpang;23363;;
"11.06.03.2017";11.06.03;Pasar Indrapuri;23363;;
"11.06.03.2018";11.06.03;Manggra;23363;;
"11.06.03.2019";11.06.03;Reukih Kupula;23363;;
"11.06.03.2020";11.06.03;Lam Ilie Mesjid;23363;;
"11.06.03.2021";11.06.03;Lam Ilie Tengoh;23363;;
"11.06.03.2022";11.06.03;Lam Ilie Ganto;23363;;
"11.06.03.2023";11.06.03;Meunara;23363;;
"11.06.03.2024";11.06.03;Aneuk Glee;23363;;
"11.06.03.2025";11.06.03;Krueng Lamkareung;23363;;
"11.06.03.2026";11.06.03;Sinyeu;23363;;
"11.06.03.2027";11.06.03;Seureumo;23363;;
"11.06.03.2028";11.06.03;Ulee Kareung;23363;;
"11.06.03.2029";11.06.03;Lambeutong;23363;;
"11.06.03.2030";11.06.03;Lampupok Baro;23363;;
"11.06.03.2031";11.06.03;Lampupok Raya;23363;;
"11.06.03.2032";11.06.03;Seulangai;23363;;
"11.06.03.2033";11.06.03;Riting;23363;;
"11.06.03.2034";11.06.03;Sihom Lhok;23363;;
"11.06.03.2035";11.06.03;Sihom Cot;23363;;
"11.06.03.2036";11.06.03;Seuot Baroh;23363;;
"11.06.03.2037";11.06.03;Seuot Tunong;23363;;
"11.06.03.2038";11.06.03;Lampanah Ranjo;23363;;
"11.06.03.2039";11.06.03;Lampanah Teungoh;23363;;
"11.06.03.2040";11.06.03;Lampanah Dayah;23363;;
"11.06.03.2041";11.06.03;Lampanah Baro;23363;;
"11.06.03.2042";11.06.03;Lampanah Tunong;23363;;
"11.06.03.2043";11.06.03;Groet Blang;23363;;
"11.06.03.2044";11.06.03;Groet Manyang;23363;;
"11.06.03.2045";11.06.03;Groet Baro;23363;;
"11.06.03.2046";11.06.03;Jruek Bak Kreh;23363;;
"11.06.03.2047";11.06.03;Jruek Balee;23363;;
"11.06.03.2049";11.06.03;Mon Alue;23363;;
"11.06.03.2050";11.06.03;Lambeunot;23363;;
"11.06.03.2051";11.06.03;Ulee Ue;23363;;
"11.06.03.2052";11.06.03;Lamsiot;23363;;
"11.06.03.2053";11.06.03;Lingom;23363;;
"11.06.10.2001";11.06.10;Lambaro;23371;;
"11.06.10.2002";11.06.10;Meunasah Manyang Lam Garot;23371;;
"11.06.10.2003";11.06.10;Bakoy;23371;;
"11.06.10.2004";11.06.10;Meunasah Baro;23371;;
"11.06.10.2005";11.06.10;Meunasah Deyah;23371;;
"11.06.10.2006";11.06.10;Meunasah Tutong;23371;;
"11.06.10.2007";11.06.10;Siron;23371;;
"11.06.10.2008";11.06.10;Pasie Lamgarot;23371;;
"11.06.10.2009";11.06.10;Dham Ceukok;23371;;
"11.06.10.2010";11.06.10;Dham Pulo;23371;;
"11.06.10.2011";11.06.10;Lubok Sukon;23371;;
"11.06.10.2012";11.06.10;Lubok Gapuy;23371;;
"11.06.10.2013";11.06.10;Pasie Lubuk;23371;;
"11.06.10.2014";11.06.10;Bung Ceukok;23371;;
"11.06.10.2015";11.06.10;Teubang Phuy;23371;;
"11.06.10.2016";11.06.10;Ateuk Anggok;23371;;
"11.06.10.2017";11.06.10;Ajee Rayeuk;23371;;
"11.06.10.2018";11.06.10;Ajee Cut;23371;;
"11.06.10.2019";11.06.10;Gani;23371;;
"11.06.10.2020";11.06.10;Ateuk Lueng Ie;23371;;
"11.06.10.2021";11.06.10;Cot Alue;23371;;
"11.06.10.2022";11.06.10;Cot Suruy;23371;;
"11.06.10.2023";11.06.10;Cot Bada;23371;;
"11.06.10.2024";11.06.10;Ajee Pagar Air;23371;;
"11.06.10.2025";11.06.10;Meunasah Krueng;23371;;
"11.06.10.2026";11.06.10;Jurong Peujera;23371;;
"11.06.10.2027";11.06.10;Lubok Batee;23371;;
"11.06.10.2028";11.06.10;Bineh Blang;23371;;
"11.06.10.2029";11.06.10;Pantee;23371;;
"11.06.10.2030";11.06.10;Kalut;23371;;
"11.06.10.2031";11.06.10;Meunasah Manyang Pagar Air;23371;;
"11.06.10.2032";11.06.10;Meunasah Manyet;23371;;
"11.06.10.2033";11.06.10;Santan;23371;;
"11.06.10.2034";11.06.10;Tanjong;23371;;
"11.06.10.2035";11.06.10;Reuloh;23371;;
"11.06.10.2041";11.06.10;Paleuh Blang;23371;;
"11.06.10.2042";11.06.10;Cot Mentiwan;23371;;
"11.06.10.2043";11.06.10;Lampreh Lam Jampok;23371;;
"11.06.10.2044";11.06.10;Paleuh Pulo;23371;;
"11.06.10.2045";11.06.10;Lamcot;23371;;
"11.06.10.2046";11.06.10;Lamsinyeu;23371;;
"11.06.10.2047";11.06.10;Lam Ue;23371;;
"11.06.10.2048";11.06.10;Cot Gud;23371;;
"11.06.10.2049";11.06.10;Lamdaya;23371;;
"11.06.10.2050";11.06.10;Lambada;23371;;
"11.06.10.2051";11.06.10;Ujong Xii;23371;;
"11.06.10.2052";11.06.10;Bada;23371;;
"11.06.10.2053";11.06.10;Lamteungoh;23371;;
"11.06.10.2054";11.06.10;Kayee Lee;23371;;
"11.06.10.2056";11.06.10;Lampreh Lamteungoh;23371;;
"11.06.15.2001";11.06.15;Teureubeh;23913;;
"11.06.15.2002";11.06.15;Barueh;23911;;
"11.06.15.2003";11.06.15;Jantho;23912;;
"11.06.15.2004";11.06.15;Awek;23917;;
"11.06.15.2005";11.06.15;Data Cut;23917;;
"11.06.15.2006";11.06.15;Bueng;23917;;
"11.06.15.2007";11.06.15;Weu;23917;;
"11.06.15.2008";11.06.15;Jalin;23915;;
"11.06.15.2009";11.06.15;Suka Tani;23917;;
"11.06.15.2010";11.06.15;Cucum;23918;;
"11.06.15.2011";11.06.15;Jantho Baru;23917;;
"11.06.15.2012";11.06.15;Jantho Makmur;23917;;
"11.06.15.2013";11.06.15;Bukit Meusara;23919;;
"11.06.21.2001";11.06.21;Meunasah Papeun;23370;;
"11.06.21.2002";11.06.21;Meunasah Baktrieng;23370;;
"11.06.21.2003";11.06.21;Leung Ie;23370;;
"11.06.21.2004";11.06.21;Lampermai;23370;;
"11.06.21.2005";11.06.21;Gle Deyah;23370;;
"11.06.21.2006";11.06.21;Miruk;23370;;
"11.06.21.2007";11.06.21;Lam Gapang;23370;;
"11.06.21.2008";11.06.21;Meunasah Manyang;23370;;
"11.06.21.2009";11.06.21;Meunasah Baet;23370;;
"11.06.21.2010";11.06.21;Meunasah Intan;23370;;
"11.06.21.2011";11.06.21;Rumpet;23370;;
"11.06.21.2012";11.06.21;Gla Meunasah Baro;23370;;
"11.06.11.2001";11.06.11;Krueng Anoi;23372;;
"11.06.11.2002";11.06.11;Lam Puuk;23372;;
"11.06.11.2003";11.06.11;Cot Beut;23372;;
"11.06.11.2004";11.06.11;Bueng Bakjok;23372;;
"11.06.11.2005";11.06.11;Lam Neuheun;23372;;
"11.06.11.2006";11.06.11;Seupeu;23372;;
"11.06.11.2007";11.06.11;Cot Mancang;23372;;
"11.06.11.2008";11.06.11;Lam Baet;23372;;
"11.06.11.2009";11.06.11;Cot Masam;23372;;
"11.06.11.2016";11.06.11;Gue;23372;;
"11.06.11.2018";11.06.11;Lam Sabang;23372;;
"11.06.11.2019";11.06.11;Lam Alue Raya;23372;;
"11.06.11.2020";11.06.11;Lam Alue Cut;23372;;
"11.06.11.2021";11.06.11;Leupung Mesjid;23372;;
"11.06.11.2022";11.06.11;Cot Lamee;23372;;
"11.06.11.2023";11.06.11;Leupung Ulee Alue;23372;;
"11.06.11.2024";11.06.11;Lampoh Tarom;23372;;
"11.06.11.2025";11.06.11;Lamteube Geupula;23372;;
"11.06.11.2026";11.06.11;Lamteube Mon Ara;23372;;
"11.06.11.2027";11.06.11;Aron;23372;;
"11.06.11.2028";11.06.11;Bak Buloh;23372;;
"11.06.11.2029";11.06.11;Lam Seunong;23372;;
"11.06.11.2030";11.06.11;Lam Raya;23372;;
"11.06.11.2031";11.06.11;Lam Roh;23372;;
"11.06.11.2032";11.06.11;Lambunot Tanoh;23372;;
"11.06.11.2033";11.06.11;Tumpok Lampoh;23372;;
"11.06.11.2034";11.06.11;Puuk;23372;;
"11.06.11.2035";11.06.11;Lambunot Paya;23372;;
"11.06.11.2036";11.06.11;Lampoh Keude;23372;;
"11.06.11.2037";11.06.11;Lam Asan;23372;;
"11.06.11.2038";11.06.11;Lambro Deyah;23372;;
"11.06.11.2039";11.06.11;Lambro Bileu;23372;;
"11.06.11.2040";11.06.11;Cot Peutano;23372;;
"11.06.11.2041";11.06.11;Cot Cut;23372;;
"11.06.11.2042";11.06.11;Meunasah Baktrieng;23372;;
"11.06.11.2043";11.06.11;Babah Jurong;23372;;
"11.06.11.2044";11.06.11;Lam Glumpang;23372;;
"11.06.11.2045";11.06.11;Rabeu;23372;;
"11.06.11.2046";11.06.11;Cucum;23372;;
"11.06.11.2047";11.06.11;Deyah;23372;;
"11.06.11.2048";11.06.11;Lam Trieng;23372;;
"11.06.11.2049";11.06.11;Beurangong;23372;;
"11.06.11.2050";11.06.11;Cot Preh;23372;;
"11.06.11.2051";11.06.11;Cot Raya;23372;;
"11.06.11.2052";11.06.11;Cot Yang;23372;;
"11.06.11.2053";11.06.11;Ujong Blang;23372;;
"11.06.11.2054";11.06.11;Lamceu;23372;;
"11.06.16.2001";11.06.16;Lampakuk;23364;;
"11.06.16.2002";11.06.16;Lampoh Raja;23364;;
"11.06.16.2003";11.06.16;Lam Aling;23364;;
"11.06.16.2004";11.06.16;Lamleupung;23364;;
"11.06.16.2005";11.06.16;Lamkleng;23364;;
"11.06.16.2006";11.06.16;Ie Alang Lamkreumeuh;23364;;
"11.06.16.2007";11.06.16;Ie Alang Lamghui;23364;;
"11.06.16.2008";11.06.16;Ie Alang Mesjid;23364;;
"11.06.16.2009";11.06.16;Ie Alang Dayah;23364;;
"11.06.16.2010";11.06.16;Lamtui;23364;;
"11.06.16.2011";11.06.16;Barih Lhok;23364;;
"11.06.16.2012";11.06.16;Bueng Simek;23364;;
"11.06.16.2013";11.06.16;Banda Safa;23364;;
"11.06.16.2014";11.06.16;Bithak;23364;;
"11.06.16.2015";11.06.16;Lambeugak;23364;;
"11.06.16.2016";11.06.16;Pakuk;23364;;
"11.06.16.2017";11.06.16;Lamsie;23364;;
"11.06.16.2018";11.06.16;Sigapang;23364;;
"11.06.16.2019";11.06.16;Tutui;23364;;
"11.06.16.2020";11.06.16;Pasar Lampaku;23364;;
"11.06.16.2021";11.06.16;Maheng;23364;;
"11.06.16.2022";11.06.16;Leupung Bruek;23364;;
"11.06.16.2023";11.06.16;Keumireu;23364;;
"11.06.16.2024";11.06.16;Lamleuot;23364;;
"11.06.16.2025";11.06.16;Leupung Balue;23364;;
"11.06.16.2026";11.06.16;Bak Sukon;23364;;
"11.06.16.2027";11.06.16;Cot Bayu;23364;;
"11.06.16.2028";11.06.16;Glee Jai;23364;;
"11.06.16.2029";11.06.16;Keuruweung Blang;23364;;
"11.06.16.2030";11.06.16;Keuruweung Krueng;23364;;
"11.06.16.2031";11.06.16;Siron Blang;23364;;
"11.06.16.2032";11.06.16;Siron Krueng;23364;;
"11.06.17.2001";11.06.17;Lambaro Samahani;23365;;
"11.06.17.2002";11.06.17;Lam Ara Cut;23365;;
"11.06.17.2003";11.06.17;Lam Ara Engkit;23365;;
"11.06.17.2004";11.06.17;Lam Ara Tunong;23365;;
"11.06.17.2005";11.06.17;Leupung Riwat;23365;;
"11.06.17.2006";11.06.17;Tumbo Baro;23365;;
"11.06.17.2007";11.06.17;Leupung Cut;23365;;
"11.06.17.2008";11.06.17;Lamsiteh Cot;23365;;
"11.06.17.2009";11.06.17;Reuleung Karieng;23365;;
"11.06.17.2010";11.06.17;Leubok Buni;23365;;
"11.06.17.2011";11.06.17;Leubok Batee;23365;;
"11.06.17.2012";11.06.17;Bunghu;23365;;
"11.06.17.2013";11.06.17;Teu Dayah;23365;;
"11.06.17.2014";11.06.17;Leupung Rayeuk;23365;;
"11.06.17.2015";11.06.17;Reuleung Glumpang;23365;;
"11.06.14.2001";11.06.14;Lamtamot;23952;;
"11.06.14.2002";11.06.14;Lambaro Tunong;23952;;
"11.06.14.2003";11.06.14;Lonbaroh;23952;;
"11.06.14.2004";11.06.14;Lon Asan;23952;;
"11.06.14.2005";11.06.14;Paya Keureuleh;23952;;
"11.06.14.2006";11.06.14;Panca;23952;;
"11.06.14.2007";11.06.14;Lam Kubu;23952;;
"11.06.14.2008";11.06.14;Panca Kubu;23952;;
"11.06.14.2009";11.06.14;Suka Damai;23952;;
"11.06.14.2010";11.06.14;Suka Mulya;23952;;
"11.06.14.2011";11.06.14;Saree Aceh;23952;;
"11.06.14.2012";11.06.14;Teuladan;23952;;
"11.06.22.2001";11.06.22;Layeun;23353;;
"11.06.22.2002";11.06.22;Pulot;23353;;
"11.06.22.2003";11.06.22;Lamseunia;23353;;
"11.06.22.2004";11.06.22;Mns. Mesjid;23353;;
"11.06.22.2005";11.06.22;Meunasah Bak U;23353;;
"11.06.22.2006";11.06.22;Dayah Mamplam;23353;;
"11.06.02.2001";11.06.02;Mon Ikeun;23355;;
"11.06.02.2002";11.06.02;Nusa;23355;;
"11.06.02.2003";11.06.02;Weu Raya;23355;;
"11.06.02.2004";11.06.02;Lamkrut;23355;;
"11.06.02.2005";11.06.02;Lamgaboh;23355;;
"11.06.02.2006";11.06.02;Lambaro Kueh;23355;;
"11.06.02.2007";11.06.02;Lam Ateuk;23355;;
"11.06.02.2008";11.06.02;Kueh;23355;;
"11.06.02.2009";11.06.02;Tanjong;23355;;
"11.06.02.2010";11.06.02;Aneuk Paya;23355;;
"11.06.02.2011";11.06.02;Seubun Keutapang;23355;;
"11.06.02.2012";11.06.02;Seubun Ayon;23355;;
"11.06.02.2013";11.06.02;Lambaro Seubun;23355;;
"11.06.02.2014";11.06.02;Naga Umbang;23355;;
"11.06.02.2015";11.06.02;Lampaya;23355;;
"11.06.02.2016";11.06.02;Meunasah Mesjid Lamlhom;23355;;
"11.06.02.2017";11.06.02;Meunasah Mon Cut;23355;;
"11.06.02.2018";11.06.02;Meunasah Manyang;23355;;
"11.06.02.2019";11.06.02;Meunasah Lam Girek;23355;;
"11.06.02.2020";11.06.02;Meunasah Lambaro;23355;;
"11.06.02.2021";11.06.02;Meunasah Baro Lamlhom;23355;;
"11.06.02.2022";11.06.02;Meunasah Beutong;23355;;
"11.06.02.2023";11.06.02;Mns. Mesjid Lampuuk;23355;;
"11.06.02.2024";11.06.02;Meunasah Balee;23355;;
"11.06.02.2025";11.06.02;Meunasah Karieng;23355;;
"11.06.02.2026";11.06.02;Lamcok Pemekaran;23355;;
"11.06.02.2027";11.06.02;Meunasah Cut;23355;;
"11.06.02.2028";11.06.02;Meunasah Blang;23355;;
"11.06.01.2001";11.06.01;Meunasah Krueng Kala;23354;;
"11.06.01.2002";11.06.01;Jantang;23354;;
"11.06.01.2003";11.06.01;Baroh Krueng Kala;23354;;
"11.06.01.2004";11.06.01;Tunong Krueng Kala;23354;;
"11.06.01.2005";11.06.01;Sungko Mulat;23354;;
"11.06.01.2006";11.06.01;Birek;23354;;
"11.06.01.2007";11.06.01;Kareung;23354;;
"11.06.01.2008";11.06.01;Paroy;23354;;
"11.06.01.2009";11.06.01;Teungoh Blang Mee;23354;;
"11.06.01.2010";11.06.01;Lamkuta Blang Mee;23354;;
"11.06.01.2011";11.06.01;Baroh Blang Mee;23354;;
"11.06.01.2012";11.06.01;Umong Seuribee;23354;;
"11.06.01.2013";11.06.01;Teungoh Geunteut;23354;;
"11.06.01.2014";11.06.01;Baroh Geunteut;23354;;
"11.06.01.2015";11.06.01;Lam Juhang;23354;;
"11.06.01.2016";11.06.01;Utamong;23354;;
"11.06.01.2017";11.06.01;Gapuy;23354;;
"11.06.01.2018";11.06.01;Lamsujen;23354;;
"11.06.01.2019";11.06.01;Mon Mata;23354;;
"11.06.01.2020";11.06.01;Lamgeuriheu;23354;;
"11.06.01.2021";11.06.01;Keutapang;23354;;
"11.06.01.2022";11.06.01;Saney;23354;;
"11.06.01.2023";11.06.01;Cundien;23354;;
"11.06.01.2024";11.06.01;Glee Bruek;23354;;
"11.06.01.2025";11.06.01;Pasi;23354;;
"11.06.01.2026";11.06.01;Pudeng;23354;;
"11.06.01.2027";11.06.01;Meunasah Cot;23354;;
"11.06.01.2028";11.06.01;Meunasah Lhok;23354;;
"11.06.09.2001";11.06.09;Meunasah Kulam;23381;;
"11.06.09.2002";11.06.09;Beurandeh;23381;;
"11.06.09.2003";11.06.09;Ie Seum;23381;;
"11.06.09.2004";11.06.09;Meunasah Keudee;23381;;
"11.06.09.2005";11.06.09;Lamreh;23381;;
"11.06.09.2006";11.06.09;Meunasah Mon;23381;;
"11.06.09.2007";11.06.09;Paya Kameng;23381;;
"11.06.09.2008";11.06.09;Ruyung;23381;;
"11.06.09.2009";11.06.09;Ladong;23381;;
"11.06.09.2010";11.06.09;Gampong Baro;23381;;
"11.06.09.2011";11.06.09;Durung;23381;;
"11.06.09.2012";11.06.09;Neuheun;23381;;
"11.06.09.2013";11.06.09;Lamnga;23381;;
"11.06.05.2001";11.06.05;Mata Ie;23362;;
"11.06.05.2002";11.06.05;Gampong Baroh;23362;;
"11.06.05.2003";11.06.05;Lampaseh Lhok;23362;;
"11.06.05.2004";11.06.05;Lampaseh Krueng;23362;;
"11.06.05.2005";11.06.05;Lamnga;23362;;
"11.06.05.2006";11.06.05;Dayah Daboh;23362;;
"11.06.05.2007";11.06.05;Weu Lhok;23362;;
"11.06.05.2008";11.06.05;Alue;23362;;
"11.06.05.2009";11.06.05;Weu Krueng;23362;;
"11.06.05.2010";11.06.05;Seubam Cot;23362;;
"11.06.05.2011";11.06.05;Bak Dilip;23362;;
"11.06.05.2012";11.06.05;Ulee Lhat;23362;;
"11.06.05.2015";11.06.05;Lamraya;23362;;
"11.06.05.2016";11.06.05;Lamme Garot;23362;;
"11.06.05.2017";11.06.05;Weu Bada;23362;;
"11.06.05.2018";11.06.05;Meunasah Tutong;23362;;
"11.06.05.2019";11.06.05;Empee Tanong;23362;;
"11.06.05.2020";11.06.05;Bak Cirih;23362;;
"11.06.05.2021";11.06.05;Warabo;23362;;
"11.06.05.2022";11.06.05;Teubang Phui Mesjid;23362;;
"11.06.05.2023";11.06.05;Teubang Phui Baro;23362;;
"11.06.05.2024";11.06.05;Bira Cot;23362;;
"11.06.05.2025";11.06.05;Bira Lhok;23362;;
"11.06.05.2026";11.06.05;Bung Tujoh;23362;;
"11.06.05.2027";11.06.05;Peurumping;23362;;
"11.06.05.2028";11.06.05;Atong;23362;;
"11.06.05.2029";11.06.05;Reudeup;23362;;
"11.06.05.2042";11.06.05;Seubam Lhok;23362;;
"11.06.05.2043";11.06.05;Seumet;23362;;
"11.06.05.2044";11.06.05;Cot Seunong;23362;;
"11.06.05.2045";11.06.05;Mon Ara;23362;;
"11.06.05.2046";11.06.05;Cot Lhok;23362;;
"11.06.05.2047";11.06.05;Cot Lampoh Soh;23362;;
"11.06.05.2048";11.06.05;Bueng Raya;23362;;
"11.06.05.2049";11.06.05;Piyeung Lhang;23362;;
"11.06.05.2050";11.06.05;Piyeung Manee;23362;;
"11.06.05.2051";11.06.05;Bueng Daroh;23362;;
"11.06.05.2052";11.06.05;Kuweu;23362;;
"11.06.05.2053";11.06.05;Piyeung Datu;23362;;
"11.06.08.2001";11.06.08;Lambadeuk;23351;;
"11.06.08.2002";11.06.08;Lamguron;23351;;
"11.06.08.2003";11.06.08;Lambaro Nejid;23351;;
"11.06.08.2004";11.06.08;Lampageu;23351;;
"11.06.08.2005";11.06.08;Gampong Baro;23351;;
"11.06.08.2006";11.06.08;Lam Manyang;23351;;
"11.06.08.2007";11.06.08;Lamteh;23351;;
"11.06.08.2008";11.06.08;Lam Lumpu;23351;;
"11.06.08.2009";11.06.08;Lamteungoh;23351;;
"11.06.08.2010";11.06.08;Lamtutui;23351;;
"11.06.08.2011";11.06.08;Meunasah Tuha;23351;;
"11.06.08.2012";11.06.08;Lam Awe;23351;;
"11.06.08.2013";11.06.08;Pulo Bunta;23351;;
"11.06.08.2014";11.06.08;Beuradeun;23351;;
"11.06.08.2015";11.06.08;Lampisang;23351;;
"11.06.08.2016";11.06.08;Keuneu Eu;23351;;
"11.06.08.2017";11.06.08;Lam Isek;23351;;
"11.06.08.2018";11.06.08;Lamkeumok;23351;;
"11.06.08.2019";11.06.08;Lam Rukam;23351;;
"11.06.08.2020";11.06.08;Gurah;23351;;
"11.06.08.2021";11.06.08;Rima Jeuneu;23351;;
"11.06.08.2022";11.06.08;Lam Geu Eu;23351;;
"11.06.08.2023";11.06.08;Lam Hasan;23351;;
